job_id,skill,category,role_category,location,posted_date
183,Java,Programming Language,Software Engineer,"Berlin, Germany",2026-07-14
183,C++,Programming Language,Software Engineer,"Berlin, Germany",2026-07-14
183,AWS,Cloud,Software Engineer,"Berlin, Germany",2026-07-14
183,Git,DevOps,Software Engineer,"Berlin, Germany",2026-07-14
183,NoSQL,Databases,Software Engineer,"Berlin, Germany",2026-07-14
183,Agile,Soft Skills & Methodology,Software Engineer,"Berlin, Germany",2026-07-14
815,SQL,Programming Language,Data Engineer,Remote,2026-07-15
815,Snowflake,Cloud & Data Warehousing,Data Engineer,Remote,2026-07-15
815,Spark,Big Data,Data Engineer,Remote,2026-07-15
815,ETL,Data Engineering,Data Engineer,Remote,2026-07-15
859,Snowflake,Cloud & Data Warehousing,Data Engineer,"Berlin, Germany",2026-07-15
859,Spark,Big Data,Data Engineer,"Berlin, Germany",2026-07-15
859,Kafka,Big Data,Data Engineer,"Berlin, Germany",2026-07-15
859,Airflow,Data Engineering,Data Engineer,"Berlin, Germany",2026-07-15
859,dbt,Data Engineering,Data Engineer,"Berlin, Germany",2026-07-15
1079,Tableau,BI & Visualization,Data Scientist,"Berlin, Germany",2026-07-15
1079,Machine Learning,Machine Learning & AI,Data Scientist,"Berlin, Germany",2026-07-15
1079,Scikit-learn,Machine Learning & AI,Data Scientist,"Berlin, Germany",2026-07-15
1079,Statistics,Analytics,Data Scientist,"Berlin, Germany",2026-07-15
1369,SQL,Programming Language,Data Scientist,"Hyderabad, India",2026-07-15
1369,AWS,Cloud,Data Scientist,"Hyderabad, India",2026-07-15
1369,Machine Learning,Machine Learning & AI,Data Scientist,"Hyderabad, India",2026-07-15
1369,Scikit-learn,Machine Learning & AI,Data Scientist,"Hyderabad, India",2026-07-15
1369,A/B Testing,Analytics,Data Scientist,"Hyderabad, India",2026-07-15
37,SQL,Programming Language,Data Analyst,"New York, NY",2026-07-16
37,Power BI,BI & Visualization,Data Analyst,"New York, NY",2026-07-16
37,Looker,BI & Visualization,Data Analyst,"New York, NY",2026-07-16
37,Statistics,Analytics,Data Analyst,"New York, NY",2026-07-16
37,Data Warehousing,Data Engineering,Data Analyst,"New York, NY",2026-07-16
191,Python,Programming Language,ML Engineer,"San Francisco, CA",2026-07-16
191,Kubernetes,DevOps,ML Engineer,"San Francisco, CA",2026-07-16
191,Machine Learning,Machine Learning & AI,ML Engineer,"San Francisco, CA",2026-07-16
191,Deep Learning,Machine Learning & AI,ML Engineer,"San Francisco, CA",2026-07-16
191,TensorFlow,Machine Learning & AI,ML Engineer,"San Francisco, CA",2026-07-16
191,PyTorch,Machine Learning & AI,ML Engineer,"San Francisco, CA",2026-07-16
191,Computer Vision,Machine Learning & AI,ML Engineer,"San Francisco, CA",2026-07-16
479,SQL,Programming Language,Data Scientist,"Boston, MA",2026-07-16
479,Computer Vision,Machine Learning & AI,Data Scientist,"Boston, MA",2026-07-16
479,Statistics,Analytics,Data Scientist,"Boston, MA",2026-07-16
479,A/B Testing,Analytics,Data Scientist,"Boston, MA",2026-07-16
738,Python,Programming Language,Data Analyst,Remote,2026-07-16
738,SQL,Programming Language,Data Analyst,Remote,2026-07-16
738,Excel,BI & Visualization,Data Analyst,Remote,2026-07-16
738,Power BI,BI & Visualization,Data Analyst,Remote,2026-07-16
738,Tableau,BI & Visualization,Data Analyst,Remote,2026-07-16
738,Statistics,Analytics,Data Analyst,Remote,2026-07-16
738,ETL,Data Engineering,Data Analyst,Remote,2026-07-16
935,SQL,Programming Language,Data Analyst,"Chicago, IL",2026-07-16
935,Power BI,BI & Visualization,Data Analyst,"Chicago, IL",2026-07-16
935,Tableau,BI & Visualization,Data Analyst,"Chicago, IL",2026-07-16
935,Git,DevOps,Data Analyst,"Chicago, IL",2026-07-16
935,Statistics,Analytics,Data Analyst,"Chicago, IL",2026-07-16
935,ETL,Data Engineering,Data Analyst,"Chicago, IL",2026-07-16
1561,Python,Programming Language,ML Engineer,"Mumbai, India",2026-07-16
1561,AWS,Cloud,ML Engineer,"Mumbai, India",2026-07-16
1561,PyTorch,Machine Learning & AI,ML Engineer,"Mumbai, India",2026-07-16
1561,Scikit-learn,Machine Learning & AI,ML Engineer,"Mumbai, India",2026-07-16
1561,Computer Vision,Machine Learning & AI,ML Engineer,"Mumbai, India",2026-07-16
198,Python,Programming Language,Software Engineer,"Pune, India",2026-07-17
198,Java,Programming Language,Software Engineer,"Pune, India",2026-07-17
198,JavaScript,Programming Language,Software Engineer,"Pune, India",2026-07-17
198,Docker,DevOps,Software Engineer,"Pune, India",2026-07-17
198,Kubernetes,DevOps,Software Engineer,"Pune, India",2026-07-17
198,NoSQL,Databases,Software Engineer,"Pune, India",2026-07-17
1988,Python,Programming Language,Data Analyst,"Austin, TX",2026-07-17
1988,R,Programming Language,Data Analyst,"Austin, TX",2026-07-17
1988,SQL,Programming Language,Data Analyst,"Austin, TX",2026-07-17
1988,Excel,BI & Visualization,Data Analyst,"Austin, TX",2026-07-17
1988,Statistics,Analytics,Data Analyst,"Austin, TX",2026-07-17
602,R,Programming Language,Data Analyst,"Washington, DC",2026-07-18
602,SQL,Programming Language,Data Analyst,"Washington, DC",2026-07-18
602,Excel,BI & Visualization,Data Analyst,"Washington, DC",2026-07-18
602,Power BI,BI & Visualization,Data Analyst,"Washington, DC",2026-07-18
602,A/B Testing,Analytics,Data Analyst,"Washington, DC",2026-07-18
602,ETL,Data Engineering,Data Analyst,"Washington, DC",2026-07-18
1646,Spark,Big Data,ML Engineer,"London, UK",2026-07-18
1646,Docker,DevOps,ML Engineer,"London, UK",2026-07-18
1646,Git,DevOps,ML Engineer,"London, UK",2026-07-18
1646,Deep Learning,Machine Learning & AI,ML Engineer,"London, UK",2026-07-18
195,Python,Programming Language,ML Engineer,"Bengaluru, India",2026-07-19
195,AWS,Cloud,ML Engineer,"Bengaluru, India",2026-07-19
195,Spark,Big Data,ML Engineer,"Bengaluru, India",2026-07-19
195,Deep Learning,Machine Learning & AI,ML Engineer,"Bengaluru, India",2026-07-19
195,TensorFlow,Machine Learning & AI,ML Engineer,"Bengaluru, India",2026-07-19
195,PyTorch,Machine Learning & AI,ML Engineer,"Bengaluru, India",2026-07-19
195,Scikit-learn,Machine Learning & AI,ML Engineer,"Bengaluru, India",2026-07-19
561,Python,Programming Language,Data Scientist,"Seattle, WA",2026-07-19
561,SQL,Programming Language,Data Scientist,"Seattle, WA",2026-07-19
561,AWS,Cloud,Data Scientist,"Seattle, WA",2026-07-19
561,PyTorch,Machine Learning & AI,Data Scientist,"Seattle, WA",2026-07-19
561,Statistics,Analytics,Data Scientist,"Seattle, WA",2026-07-19
561,A/B Testing,Analytics,Data Scientist,"Seattle, WA",2026-07-19
1994,Python,Programming Language,Data Engineer,"Mumbai, India",2026-07-19
1994,Spark,Big Data,Data Engineer,"Mumbai, India",2026-07-19
1994,Hadoop,Big Data,Data Engineer,"Mumbai, India",2026-07-19
1994,Kafka,Big Data,Data Engineer,"Mumbai, India",2026-07-19
1994,Airflow,Data Engineering,Data Engineer,"Mumbai, India",2026-07-19
1994,dbt,Data Engineering,Data Engineer,"Mumbai, India",2026-07-19
1994,ETL,Data Engineering,Data Engineer,"Mumbai, India",2026-07-19
33,Python,Programming Language,Data Engineer,Singapore,2026-07-20
33,Snowflake,Cloud & Data Warehousing,Data Engineer,Singapore,2026-07-20
33,BigQuery,Cloud & Data Warehousing,Data Engineer,Singapore,2026-07-20
33,Airflow,Data Engineering,Data Engineer,Singapore,2026-07-20
33,Docker,DevOps,Data Engineer,Singapore,2026-07-20
325,Redshift,Cloud & Data Warehousing,Data Engineer,Remote,2026-07-20
325,Spark,Big Data,Data Engineer,Remote,2026-07-20
325,Airflow,Data Engineering,Data Engineer,Remote,2026-07-20
325,ETL,Data Engineering,Data Engineer,Remote,2026-07-20
1112,Python,Programming Language,Data Scientist,"Mumbai, India",2026-07-20
1112,SQL,Programming Language,Data Scientist,"Mumbai, India",2026-07-20
1112,Machine Learning,Machine Learning & AI,Data Scientist,"Mumbai, India",2026-07-20
1112,Deep Learning,Machine Learning & AI,Data Scientist,"Mumbai, India",2026-07-20
1112,TensorFlow,Machine Learning & AI,Data Scientist,"Mumbai, India",2026-07-20
1112,Statistics,Analytics,Data Scientist,"Mumbai, India",2026-07-20
231,Azure,Cloud,Data Engineer,Remote,2026-07-21
231,Spark,Big Data,Data Engineer,Remote,2026-07-21
231,Hadoop,Big Data,Data Engineer,Remote,2026-07-21
231,Data Warehousing,Data Engineering,Data Engineer,Remote,2026-07-21
313,Airflow,Data Engineering,ML Engineer,"Berlin, Germany",2026-07-21
313,Docker,DevOps,ML Engineer,"Berlin, Germany",2026-07-21
313,Kubernetes,DevOps,ML Engineer,"Berlin, Germany",2026-07-21
313,Machine Learning,Machine Learning & AI,ML Engineer,"Berlin, Germany",2026-07-21
313,Deep Learning,Machine Learning & AI,ML Engineer,"Berlin, Germany",2026-07-21
313,TensorFlow,Machine Learning & AI,ML Engineer,"Berlin, Germany",2026-07-21
313,PyTorch,Machine Learning & AI,ML Engineer,"Berlin, Germany",2026-07-21
313,NLP,Machine Learning & AI,ML Engineer,"Berlin, Germany",2026-07-21
632,SQL,Programming Language,Software Engineer,Remote,2026-07-21
632,JavaScript,Programming Language,Software Engineer,Remote,2026-07-21
632,Docker,DevOps,Software Engineer,Remote,2026-07-21
632,Kubernetes,DevOps,Software Engineer,Remote,2026-07-21
632,Linux,DevOps,Software Engineer,Remote,2026-07-21
937,Python,Programming Language,Software Engineer,"Austin, TX",2026-07-21
937,SQL,Programming Language,Software Engineer,"Austin, TX",2026-07-21
937,JavaScript,Programming Language,Software Engineer,"Austin, TX",2026-07-21
937,Docker,DevOps,Software Engineer,"Austin, TX",2026-07-21
937,PostgreSQL,Databases,Software Engineer,"Austin, TX",2026-07-21
1154,Python,Programming Language,Software Engineer,"Mumbai, India",2026-07-21
1154,SQL,Programming Language,Software Engineer,"Mumbai, India",2026-07-21
1154,JavaScript,Programming Language,Software Engineer,"Mumbai, India",2026-07-21
1154,NoSQL,Databases,Software Engineer,"Mumbai, India",2026-07-21
1154,REST API,Software Engineering,Software Engineer,"Mumbai, India",2026-07-21
1193,Python,Programming Language,ML Engineer,"New York, NY",2026-07-21
1193,Spark,Big Data,ML Engineer,"New York, NY",2026-07-21
1193,Docker,DevOps,ML Engineer,"New York, NY",2026-07-21
1193,Git,DevOps,ML Engineer,"New York, NY",2026-07-21
1193,Deep Learning,Machine Learning & AI,ML Engineer,"New York, NY",2026-07-21
1193,TensorFlow,Machine Learning & AI,ML Engineer,"New York, NY",2026-07-21
1193,NLP,Machine Learning & AI,ML Engineer,"New York, NY",2026-07-21
1904,SQL,Programming Language,Data Analyst,"Bengaluru, India",2026-07-21
1904,Tableau,BI & Visualization,Data Analyst,"Bengaluru, India",2026-07-21
1904,Looker,BI & Visualization,Data Analyst,"Bengaluru, India",2026-07-21
1904,GCP,Cloud,Data Analyst,"Bengaluru, India",2026-07-21
1904,Git,DevOps,Data Analyst,"Bengaluru, India",2026-07-21
1904,A/B Testing,Analytics,Data Analyst,"Bengaluru, India",2026-07-21
11,Python,Programming Language,Data Scientist,"Toronto, Canada",2026-07-22
11,TensorFlow,Machine Learning & AI,Data Scientist,"Toronto, Canada",2026-07-22
11,Scikit-learn,Machine Learning & AI,Data Scientist,"Toronto, Canada",2026-07-22
11,Computer Vision,Machine Learning & AI,Data Scientist,"Toronto, Canada",2026-07-22
11,A/B Testing,Analytics,Data Scientist,"Toronto, Canada",2026-07-22
412,SQL,Programming Language,Data Engineer,"Hyderabad, India",2026-07-22
412,Snowflake,Cloud & Data Warehousing,Data Engineer,"Hyderabad, India",2026-07-22
412,Redshift,Cloud & Data Warehousing,Data Engineer,"Hyderabad, India",2026-07-22
412,BigQuery,Cloud & Data Warehousing,Data Engineer,"Hyderabad, India",2026-07-22
412,dbt,Data Engineering,Data Engineer,"Hyderabad, India",2026-07-22
412,ETL,Data Engineering,Data Engineer,"Hyderabad, India",2026-07-22
448,Python,Programming Language,Data Scientist,"Toronto, Canada",2026-07-22
448,SQL,Programming Language,Data Scientist,"Toronto, Canada",2026-07-22
448,Machine Learning,Machine Learning & AI,Data Scientist,"Toronto, Canada",2026-07-22
448,TensorFlow,Machine Learning & AI,Data Scientist,"Toronto, Canada",2026-07-22
448,Statistics,Analytics,Data Scientist,"Toronto, Canada",2026-07-22
923,Power BI,BI & Visualization,Data Scientist,"San Francisco, CA",2026-07-22
923,Machine Learning,Machine Learning & AI,Data Scientist,"San Francisco, CA",2026-07-22
923,Scikit-learn,Machine Learning & AI,Data Scientist,"San Francisco, CA",2026-07-22
923,NLP,Machine Learning & AI,Data Scientist,"San Francisco, CA",2026-07-22
923,Statistics,Analytics,Data Scientist,"San Francisco, CA",2026-07-22
1391,Python,Programming Language,Data Engineer,"Toronto, Canada",2026-07-22
1391,AWS,Cloud,Data Engineer,"Toronto, Canada",2026-07-22
1391,Spark,Big Data,Data Engineer,"Toronto, Canada",2026-07-22
1391,Airflow,Data Engineering,Data Engineer,"Toronto, Canada",2026-07-22
1391,NoSQL,Databases,Data Engineer,"Toronto, Canada",2026-07-22
1788,Python,Programming Language,Software Engineer,Singapore,2026-07-22
1788,SQL,Programming Language,Software Engineer,Singapore,2026-07-22
1788,JavaScript,Programming Language,Software Engineer,Singapore,2026-07-22
1788,Docker,DevOps,Software Engineer,Singapore,2026-07-22
1788,PostgreSQL,Databases,Software Engineer,Singapore,2026-07-22
1788,Linux,DevOps,Software Engineer,Singapore,2026-07-22
1788,REST API,Software Engineering,Software Engineer,Singapore,2026-07-22
338,SQL,Programming Language,Data Analyst,Remote,2026-07-23
338,Excel,BI & Visualization,Data Analyst,Remote,2026-07-23
338,Power BI,BI & Visualization,Data Analyst,Remote,2026-07-23
338,A/B Testing,Analytics,Data Analyst,Remote,2026-07-23
560,Python,Programming Language,Software Engineer,"Atlanta, GA",2026-07-23
560,Java,Programming Language,Software Engineer,"Atlanta, GA",2026-07-23
560,Git,DevOps,Software Engineer,"Atlanta, GA",2026-07-23
560,REST API,Software Engineering,Software Engineer,"Atlanta, GA",2026-07-23
564,Python,Programming Language,Data Engineer,Remote,2026-07-23
564,Spark,Big Data,Data Engineer,Remote,2026-07-23
564,ETL,Data Engineering,Data Engineer,Remote,2026-07-23
564,NoSQL,Databases,Data Engineer,Remote,2026-07-23
650,AWS,Cloud,Data Engineer,"Hyderabad, India",2026-07-23
650,Redshift,Cloud & Data Warehousing,Data Engineer,"Hyderabad, India",2026-07-23
650,Spark,Big Data,Data Engineer,"Hyderabad, India",2026-07-23
650,Kafka,Big Data,Data Engineer,"Hyderabad, India",2026-07-23
650,Airflow,Data Engineering,Data Engineer,"Hyderabad, India",2026-07-23
650,Docker,DevOps,Data Engineer,"Hyderabad, India",2026-07-23
650,ETL,Data Engineering,Data Engineer,"Hyderabad, India",2026-07-23
965,Python,Programming Language,Data Scientist,"New York, NY",2026-07-23
965,NLP,Machine Learning & AI,Data Scientist,"New York, NY",2026-07-23
965,Statistics,Analytics,Data Scientist,"New York, NY",2026-07-23
965,A/B Testing,Analytics,Data Scientist,"New York, NY",2026-07-23
1142,Python,Programming Language,Data Analyst,Remote,2026-07-23
1142,Excel,BI & Visualization,Data Analyst,Remote,2026-07-23
1142,Looker,BI & Visualization,Data Analyst,Remote,2026-07-23
1142,Git,DevOps,Data Analyst,Remote,2026-07-23
1142,A/B Testing,Analytics,Data Analyst,Remote,2026-07-23
1142,Data Warehousing,Data Engineering,Data Analyst,Remote,2026-07-23
1716,SQL,Programming Language,Data Scientist,"Berlin, Germany",2026-07-23
1716,AWS,Cloud,Data Scientist,"Berlin, Germany",2026-07-23
1716,Machine Learning,Machine Learning & AI,Data Scientist,"Berlin, Germany",2026-07-23
1716,A/B Testing,Analytics,Data Scientist,"Berlin, Germany",2026-07-23
170,AWS,Cloud,ML Engineer,"Los Angeles, CA",2026-07-24
170,Docker,DevOps,ML Engineer,"Los Angeles, CA",2026-07-24
170,Machine Learning,Machine Learning & AI,ML Engineer,"Los Angeles, CA",2026-07-24
170,Deep Learning,Machine Learning & AI,ML Engineer,"Los Angeles, CA",2026-07-24
170,PyTorch,Machine Learning & AI,ML Engineer,"Los Angeles, CA",2026-07-24
170,Computer Vision,Machine Learning & AI,ML Engineer,"Los Angeles, CA",2026-07-24
768,Python,Programming Language,Data Scientist,"London, UK",2026-07-24
768,SQL,Programming Language,Data Scientist,"London, UK",2026-07-24
768,AWS,Cloud,Data Scientist,"London, UK",2026-07-24
768,Machine Learning,Machine Learning & AI,Data Scientist,"London, UK",2026-07-24
768,Scikit-learn,Machine Learning & AI,Data Scientist,"London, UK",2026-07-24
768,NLP,Machine Learning & AI,Data Scientist,"London, UK",2026-07-24
768,A/B Testing,Analytics,Data Scientist,"London, UK",2026-07-24
883,JavaScript,Programming Language,Software Engineer,"San Francisco, CA",2026-07-24
883,Docker,DevOps,Software Engineer,"San Francisco, CA",2026-07-24
883,Git,DevOps,Software Engineer,"San Francisco, CA",2026-07-24
883,MongoDB,Databases,Software Engineer,"San Francisco, CA",2026-07-24
883,PostgreSQL,Databases,Software Engineer,"San Francisco, CA",2026-07-24
1021,Spark,Big Data,ML Engineer,"Bengaluru, India",2026-07-24
1021,Kubernetes,DevOps,ML Engineer,"Bengaluru, India",2026-07-24
1021,Machine Learning,Machine Learning & AI,ML Engineer,"Bengaluru, India",2026-07-24
1021,PyTorch,Machine Learning & AI,ML Engineer,"Bengaluru, India",2026-07-24
1021,Scikit-learn,Machine Learning & AI,ML Engineer,"Bengaluru, India",2026-07-24
1021,NLP,Machine Learning & AI,ML Engineer,"Bengaluru, India",2026-07-24
1321,Azure,Cloud,ML Engineer,"Denver, CO",2026-07-24
1321,Git,DevOps,ML Engineer,"Denver, CO",2026-07-24
1321,Machine Learning,Machine Learning & AI,ML Engineer,"Denver, CO",2026-07-24
1321,Deep Learning,Machine Learning & AI,ML Engineer,"Denver, CO",2026-07-24
1321,TensorFlow,Machine Learning & AI,ML Engineer,"Denver, CO",2026-07-24
1321,PyTorch,Machine Learning & AI,ML Engineer,"Denver, CO",2026-07-24
1321,Computer Vision,Machine Learning & AI,ML Engineer,"Denver, CO",2026-07-24
1341,Python,Programming Language,Data Analyst,"San Francisco, CA",2026-07-24
1341,Excel,BI & Visualization,Data Analyst,"San Francisco, CA",2026-07-24
1341,Power BI,BI & Visualization,Data Analyst,"San Francisco, CA",2026-07-24
1341,Looker,BI & Visualization,Data Analyst,"San Francisco, CA",2026-07-24
1341,Git,DevOps,Data Analyst,"San Francisco, CA",2026-07-24
1341,ETL,Data Engineering,Data Analyst,"San Francisco, CA",2026-07-24
1341,Data Warehousing,Data Engineering,Data Analyst,"San Francisco, CA",2026-07-24
1448,Python,Programming Language,Data Engineer,"Pune, India",2026-07-24
1448,SQL,Programming Language,Data Engineer,"Pune, India",2026-07-24
1448,Snowflake,Cloud & Data Warehousing,Data Engineer,"Pune, India",2026-07-24
1448,Spark,Big Data,Data Engineer,"Pune, India",2026-07-24
1448,Hadoop,Big Data,Data Engineer,"Pune, India",2026-07-24
1448,Kafka,Big Data,Data Engineer,"Pune, India",2026-07-24
1448,Data Warehousing,Data Engineering,Data Engineer,"Pune, India",2026-07-24
1560,Python,Programming Language,ML Engineer,"Bengaluru, India",2026-07-24
1560,AWS,Cloud,ML Engineer,"Bengaluru, India",2026-07-24
1560,Airflow,Data Engineering,ML Engineer,"Bengaluru, India",2026-07-24
1560,Docker,DevOps,ML Engineer,"Bengaluru, India",2026-07-24
1560,Machine Learning,Machine Learning & AI,ML Engineer,"Bengaluru, India",2026-07-24
